word,x1,x2,x3,x4,x5,score,uni_len
ligon,1046,2239,616,1282,1522,6705,5
hizar,844,2239,217,2214,1190,6704,5
yirth,225,2239,2201,1385,654,6704,5
foulk,847,3069,990,1295,502,6703,5
smoky,2206,327,1426,628,2116,6703,5
vibex,404,2239,664,3252,144,6703,5
shult,2206,927,990,1295,1284,6702,5
inset,473,671,1021,3252,1284,6701,5
stube,2206,403,990,423,2679,6701,5
anury,1698,671,990,1225,2116,6700,5
chazy,1512,927,1959,186,2116,6700,5
pucka,1184,1824,701,628,2362,6699,5
dewax,1128,2863,349,2214,144,6698,5
whiny,596,927,1668,1391,2116,6698,5
fique,847,2239,32,899,2679,6696,5
froid,847,1543,1426,1963,917,6696,5
orman,532,1543,885,2214,1522,6696,5
sherd,2206,927,1421,1225,917,6696,5
busti,1555,1824,1021,1385,910,6695,5
recut,948,2863,701,899,1284,6695,5
lysed,1046,458,1021,3252,917,6694,5
zrike,176,1543,1668,628,2679,6694,5
align,1698,1193,1668,612,1522,6693,5
chati,1512,927,1959,1385,910,6693,5
julio,446,1824,1603,1963,857,6693,5
hadji,844,4103,774,61,910,6692,5
voust,404,3069,990,945,1284,6692,5
whity,596,927,1668,1385,2116,6692,5
funic,847,1824,1757,1963,300,6691,5
butic,1555,1824,1048,1963,300,6690,5
mylar,1225,458,1603,2214,1190,6690,5
mingo,1225,2239,1757,612,857,6690,5
picot,1184,2239,701,1282,1284,6690,5
eriha,693,1543,1668,423,2362,6689,5
niche,647,2239,701,423,2679,6689,5
ridgy,948,2239,774,612,2116,6689,5
sheri,2206,927,1421,1225,910,6689,5
uplay,420,336,1603,2214,2116,6689,5
myron,1225,458,2201,1282,1522,6688,5
kreil,789,1543,1421,1963,971,6687,5
chilt,1512,927,1668,1295,1284,6686,5
globe,965,1193,1426,423,2679,6686,5
scaut,2206,338,1959,899,1284,6686,5
skint,2206,137,1668,1391,1284,6686,5
swati,2206,226,1959,1385,910,6686,5
uhlan,420,927,1603,2214,1522,6686,5
wilno,596,2239,1603,1391,857,6686,5
femur,847,2863,885,899,1190,6684,5
lyken,1046,458,406,3252,1522,6684,5
owned,532,226,1757,3252,917,6684,5
ploid,1184,1193,1426,1963,917,6683,5
mowth,1225,3069,349,1385,654,6682,5
froze,847,1543,1426,186,2679,6681,5
lofti,1046,3069,271,1385,910,6681,5
ovate,532,126,1959,1385,2679,6681,5
query,93,1824,1421,1225,2116,6679,5
speak,2206,336,1421,2214,502,6679,5
blert,1555,1193,1421,1225,1284,6678,5
vidua,404,2239,774,899,2362,6678,5
ouvre,532,1824,417,1225,2679,6677,5
punkt,1184,1824,1757,628,1284,6677,5
situp,2206,2239,1048,899,285,6677,5
soyuz,2206,3069,381,899,122,6677,5
haeju,844,4103,1421,61,247,6676,5
items,473,403,1421,612,3767,6676,5
dvina,1128,126,1668,1391,2362,6675,5
swoln,2206,226,1426,1295,1522,6675,5
chiot,1512,927,1668,1282,1284,6673,5
yapok,225,4103,560,1282,502,6672,5
mchen,1225,338,334,3252,1522,6671,5
yuman,225,1824,885,2214,1522,6670,5
stefa,2206,403,1421,278,2362,6670,5
guild,965,1824,1668,1295,917,6669,5
phoca,1184,927,1426,770,2362,6669,5
cibol,1512,2239,664,1282,971,6668,5
minsk,1225,2239,1757,945,502,6668,5
vodun,404,3069,774,899,1522,6668,5
vouli,404,3069,990,1295,910,6668,5
witha,596,2239,1048,423,2362,6668,5
pouch,1184,3069,990,770,654,6667,5
crang,1512,1543,1959,1391,261,6666,5
okays,532,137,1959,271,3767,6666,5
cetyl,1512,2863,1048,271,971,6665,5
golub,965,3069,1603,899,129,6665,5
pinko,1184,2239,1757,628,857,6665,5
pliam,1184,1193,1668,2214,406,6665,5
tomsk,1264,3069,885,945,502,6665,5
twiny,1264,226,1668,1391,2116,6665,5
crout,1512,1543,1426,899,1284,6664,5
amble,1698,327,664,1295,2679,6663,5
imare,473,327,1959,1225,2679,6663,5
slaum,2206,1193,1959,899,406,6663,5
ulose,420,1193,1426,945,2679,6663,5
oxims,532,83,1668,612,3767,6662,5
prudy,1184,1543,990,829,2116,6662,5
argon,1698,1543,616,1282,1522,6661,5
devol,1128,2863,417,1282,971,6661,5
jacob,446,4103,701,1282,129,6661,5
welsh,596,2863,1603,945,654,6661,5
muang,1225,1824,1959,1391,261,6660,5
brink,1555,1543,1668,1391,502,6659,5
noemi,647,3069,1421,612,910,6659,5
trank,1264,1543,1959,1391,502,6659,5
athel,1698,403,334,3252,971,6658,5
nifty,647,2239,271,1385,2116,6658,5
plume,1184,1193,990,612,2679,6658,5
rebut,948,2863,664,899,1284,6658,5
awoke,1698,226,1426,628,2679,6657,5
becki,1555,2863,701,628,910,6657,5
brash,1555,1543,1959,945,654,6656,5
cuing,1512,1824,1668,1391,261,6656,5
ofnps,532,73,1757,526,3767,6655,5
fiord,847,2239,1426,1225,917,6654,5
shaft,2206,927,1959,278,1284,6654,5
sixth,2206,2239,170,1385,654,6654,5
hurok,844,1824,2201,1282,502,6653,5
kirch,789,2239,2201,770,654,6653,5
qibla,93,2239,664,1295,2362,6653,5
fleda,847,1193,1421,829,2362,6652,5
lefor,1046,2863,271,1282,1190,6652,5
mbira,1225,172,1668,1225,2362,6652,5
stivy,2206,403,1668,259,2116,6652,5
azure,1698,59,990,1225,2679,6651,5
yetac,225,2863,1048,2214,300,6650,5
steam,2206,403,1421,2214,406,6650,5
acidy,1698,338,1668,829,2116,6649,5
pylar,1184,458,1603,2214,1190,6649,5
pingo,1184,2239,1757,612,857,6649,5
moshi,1225,3069,1021,423,910,6648,5
tushy,1264,1824,1021,423,2116,6648,5
unset,420,671,1021,3252,1284,6648,5
alfin,1698,1193,271,1963,1522,6647,5
rieth,948,2239,1421,1385,654,6647,5
fishy,847,2239,1021,423,2116,6646,5
shtik,2206,927,1048,1963,502,6646,5
blist,1555,1193,1668,945,1284,6645,5
minch,1225,2239,1757,770,654,6645,5
waefu,596,4103,1421,278,247,6645,5
oxane,532,83,1959,1391,2679,6644,5
rendu,948,2863,1757,829,247,6644,5
elsan,693,1193,1021,2214,1522,6643,5
busto,1555,1824,1021,1385,857,6642,5
hylan,844,458,1603,2214,1522,6641,5
wisha,596,2239,1021,423,2362,6641,5
scent,2206,338,1421,1391,1284,6640,5
thrip,1264,927,2201,1963,285,6640,5
wench,596,2863,1757,770,654,6640,5
amuse,1698,327,990,945,2679,6639,5
kiang,789,2239,1959,1391,261,6639,5
phobe,1184,927,1426,423,2679,6639,5
loewi,1046,3069,1421,192,910,6638,5
spent,2206,336,1421,1391,1284,6638,5
arlyn,1698,1543,1603,271,1522,6637,5
fayum,847,4103,381,899,406,6636,5
lusky,1046,1824,1021,628,2116,6635,5
zadoc,176,4103,774,1282,300,6635,5
dicot,1128,2239,701,1282,1284,6634,5
inter,473,671,1048,3252,1190,6634,5
repic,948,2863,560,1963,300,6634,5
funli,847,1824,1757,1295,910,6633,5
giamo,965,2239,1959,612,857,6632,5
ricky,948,2239,701,628,2116,6632,5
olein,532,1193,1421,1963,1522,6631,5
sicko,2206,2239,701,628,857,6631,5
aholt,1698,927,1426,1295,1284,6630,5
mucid,1225,1824,701,1963,917,6630,5
slack,2206,1193,1959,770,502,6630,5
slept,2206,1193,1421,526,1284,6630,5
elvia,693,1193,417,1963,2362,6628,5
skyre,2206,137,381,1225,2679,6628,5
fruit,847,1543,990,1963,1284,6627,5
khoin,789,927,1426,1963,1522,6627,5
oread,532,1543,1421,2214,917,6627,5
pinsk,1184,2239,1757,945,502,6627,5
auxil,1698,1824,170,1963,971,6626,5
fusil,847,1824,1021,1963,971,6626,5
yulma,225,1824,1603,612,2362,6626,5
minow,1225,2239,1757,1282,122,6625,5
knape,789,671,1959,526,2679,6624,5
gilud,965,2239,1603,899,917,6623,5
dumba,1128,1824,885,423,2362,6622,5
bunko,1555,1824,1757,628,857,6621,5
cryal,1512,1543,381,2214,971,6621,5
quaky,93,1824,1959,628,2116,6620,5
synod,2206,458,1757,1282,917,6620,5
suevi,2206,1824,1421,259,910,6620,5
bundh,1555,1824,1757,829,654,6619,5
trixy,1264,1543,1668,26,2116,6617,5
chirt,1512,927,1668,1225,1284,6616,5
crink,1512,1543,1668,1391,502,6616,5
freon,847,1543,1421,1282,1522,6615,5
asked,1698,341,406,3252,917,6614,5
crash,1512,1543,1959,945,654,6613,5
sluig,2206,1193,990,1963,261,6613,5
scopy,2206,338,1426,526,2116,6612,5
renzo,948,2863,1757,186,857,6611,5
shipt,2206,927,1668,526,1284,6611,5
snowy,2206,671,1426,192,2116,6611,5
chald,1512,927,1959,1295,917,6610,5
bigod,1555,2239,616,1282,917,6609,5
choky,1512,927,1426,628,2116,6609,5
gront,965,1543,1426,1391,1284,6609,5
mushy,1225,1824,1021,423,2116,6609,5
dichy,1128,2239,701,423,2116,6607,5
twice,1264,226,1668,770,2679,6607,5
ermin,693,1543,885,1963,1522,6606,5
opine,532,336,1668,1391,2679,6606,5
bungo,1555,1824,1757,612,857,6605,5
sworn,2206,226,1426,1225,1522,6605,5
vicua,404,2239,701,899,2362,6605,5
pinch,1184,2239,1757,770,654,6604,5
cuish,1512,1824,1668,945,654,6603,5
kiswa,789,2239,1021,192,2362,6603,5
lydia,1046,458,774,1963,2362,6603,5
adzer,1698,245,217,3252,1190,6602,5
ofays,532,73,1959,271,3767,6602,5
pleon,1184,1193,1421,1282,1522,6602,5
sharp,2206,927,1959,1225,285,6602,5
vidal,404,2239,774,2214,971,6602,5
ahind,1698,927,1668,1391,917,6601,5
blank,1555,1193,1959,1391,502,6600,5
grube,965,1543,990,423,2679,6600,5
inkos,473,671,406,1282,3767,6599,5
mugil,1225,1824,616,1963,971,6599,5
vinod,404,2239,1757,1282,917,6599,5
udale,420,245,1959,1295,2679,6598,5
fload,847,1193,1426,2214,917,6597,5
gusba,965,1824,1021,423,2362,6595,5
clyde,1512,1193,381,829,2679,6594,5
dingo,1128,2239,1757,612,857,6593,5
junot,446,1824,1757,1282,1284,6593,5
dempr,1128,2863,885,526,1190,6592,5
scaur,2206,338,1959,899,1190,6592,5
irked,473,1543,406,3252,917,6591,5
thoma,1264,927,1426,612,2362,6591,5
depth,1128,2863,560,1385,654,6590,5
quoit,93,1824,1426,1963,1284,6590,5
gursh,965,1824,2201,945,654,6589,5
hsian,844,341,1668,2214,1522,6589,5
rizal,948,2239,217,2214,971,6589,5
stuka,2206,403,990,628,2362,6589,5
tough,1264,3069,990,612,654,6589,5
croix,1512,1543,1426,1963,144,6588,5
kishy,789,2239,1021,423,2116,6588,5
zoldi,176,3069,1603,829,910,6587,5
avery,1698,126,1421,1225,2116,6586,5
isled,473,341,1603,3252,917,6586,5
thema,1264,927,1421,612,2362,6586,5
lyrid,1046,458,2201,1963,917,6585,5
indus,473,671,774,899,3767,6584,5
plano,1184,1193,1959,1391,857,6584,5
urman,420,1543,885,2214,1522,6584,5
gemul,965,2863,885,899,971,6583,5
voltz,404,3069,1603,1385,122,6583,5
glaik,965,1193,1959,1963,502,6582,5
libya,1046,2239,664,271,2362,6582,5
choak,1512,927,1426,2214,502,6581,5
dumky,1128,1824,885,628,2116,6581,5
gebur,965,2863,664,899,1190,6581,5
almon,1698,1193,885,1282,1522,6580,5
nutsy,647,1824,1048,945,2116,6580,5
bragi,1555,1543,1959,612,910,6579,5
prank,1184,1543,1959,1391,502,6579,5
updos,420,336,774,1282,3767,6579,5
plato,1184,1193,1959,1385,857,6578,5
shako,2206,927,1959,628,857,6577,5
whute,596,927,990,1385,2679,6577,5
craft,1512,1543,1959,278,1284,6576,5
rdhos,948,245,334,1282,3767,6576,5
ruche,948,1824,701,423,2679,6575,5
ation,1698,403,1668,1282,1522,6573,5
rugal,948,1824,616,2214,971,6573,5
whose,596,927,1426,945,2679,6573,5
cralg,1512,1543,1959,1295,261,6570,5
actin,1698,338,1048,1963,1522,6569,5
turbo,1264,1824,2201,423,857,6569,5
ureal,420,1543,1421,2214,971,6569,5
uvate,420,126,1959,1385,2679,6569,5
gipon,965,2239,560,1282,1522,6568,5
pushy,1184,1824,1021,423,2116,6568,5
sylni,2206,458,1603,1391,910,6568,5
hynde,844,458,1757,829,2679,6567,5
plast,1184,1193,1959,945,1284,6565,5
broth,1555,1543,1426,1385,654,6563,5
nobut,647,3069,664,899,1284,6563,5
snark,2206,671,1959,1225,502,6563,5
bmgte,1555,327,616,1385,2679,6562,5
shamo,2206,927,1959,612,857,6561,5
bunch,1555,1824,1757,770,654,6560,5
ample,1698,327,560,1295,2679,6559,5
breth,1555,1543,1421,1385,654,6558,5
noyau,647,3069,381,2214,247,6558,5
pugil,1184,1824,616,1963,971,6558,5
avoke,1698,126,1426,628,2679,6557,5
clank,1512,1193,1959,1391,502,6557,5
pryce,1184,1543,381,770,2679,6557,5
comdg,1512,3069,885,829,261,6556,5
phyte,1184,927,381,1385,2679,6556,5
duval,1128,1824,417,2214,971,6554,5
bipod,1555,2239,560,1282,917,6553,5
owsen,532,226,1021,3252,1522,6553,5
artic,1698,1543,1048,1963,300,6552,5
kirov,789,2239,2201,1282,41,6552,5
milko,1225,2239,1603,628,857,6552,5
leung,1046,2863,990,1391,261,6551,5
quant,93,1824,1959,1391,1284,6551,5
ripon,948,2239,560,1282,1522,6551,5
atrip,1698,403,2201,1963,285,6550,5
drupa,1128,1543,990,526,2362,6549,5
loxic,1046,3069,170,1963,300,6548,5
drucy,1128,1543,990,770,2116,6547,5
numda,647,1824,885,829,2362,6547,5
alost,1698,1193,1426,945,1284,6546,5
goumi,965,3069,990,612,910,6546,5
tulsi,1264,1824,1603,945,910,6546,5
bogum,1555,3069,616,899,406,6545,5
holub,844,3069,1603,899,129,6544,5
study,2206,403,990,829,2116,6544,5
wirtz,596,2239,2201,1385,122,6543,5
ashed,1698,341,334,3252,917,6542,5
spelt,2206,336,1421,1295,1284,6542,5
teuch,1264,2863,990,770,654,6541,5
bunow,1555,1824,1757,1282,122,6540,5
chard,1512,927,1959,1225,917,6540,5
spath,2206,336,1959,1385,654,6540,5
ached,1698,338,334,3252,917,6539,5
guiro,965,1824,1668,1225,857,6539,5
resht,948,2863,1021,423,1284,6539,5
arvid,1698,1543,417,1963,917,6538,5
psora,1184,341,1426,1225,2362,6538,5
smolt,2206,327,1426,1295,1284,6538,5
edroy,693,245,2201,1282,2116,6537,5
ritzy,948,2239,1048,186,2116,6537,5
rusky,948,1824,1021,628,2116,6537,5
nudge,647,1824,774,612,2679,6536,5
sligo,2206,1193,1668,612,857,6536,5
trend,1264,1543,1421,1391,917,6536,5
fugit,847,1824,616,1963,1284,6534,5
chari,1512,927,1959,1225,910,6533,5
eimak,693,2239,885,2214,502,6533,5
smelt,2206,327,1421,1295,1284,6533,5
sward,2206,226,1959,1225,917,6533,5
tucky,1264,1824,701,628,2116,6533,5
osmen,532,341,885,3252,1522,6532,5
fluty,847,1193,990,1385,2116,6531,5
gymel,965,458,885,3252,971,6531,5
sehyo,2206,2863,334,271,857,6531,5
jevon,446,2863,417,1282,1522,6530,5
lycia,1046,458,701,1963,2362,6530,5
gyber,965,458,664,3252,1190,6529,5
louch,1046,3069,990,770,654,6529,5
apfel,1698,336,271,3252,971,6528,5
eliga,693,1193,1668,612,2362,6528,5
hicky,844,2239,701,628,2116,6528,5
limax,1046,2239,885,2214,144,6528,5
shirk,2206,927,1668,1225,502,6528,5
freak,847,1543,1421,2214,502,6527,5
slavi,2206,1193,1959,259,910,6527,5
druze,1128,1543,990,186,2679,6526,5
leuco,1046,2863,990,770,857,6526,5
ictus,473,338,1048,899,3767,6525,5
gledy,965,1193,1421,829,2116,6524,5
anomy,1698,671,1426,612,2116,6523,5
drank,1128,1543,1959,1391,502,6523,5
futon,847,1824,1048,1282,1522,6523,5
queal,93,1824,1421,2214,971,6523,5
digby,1128,2239,616,423,2116,6522,5
glove,965,1193,1426,259,2679,6522,5
jakop,446,4103,406,1282,285,6522,5
thury,1264,927,990,1225,2116,6522,5
dusza,1128,1824,1021,186,2362,6521,5
kisor,789,2239,1021,1282,1190,6521,5
scind,2206,338,1668,1391,917,6520,5
skirt,2206,137,1668,1225,1284,6520,5
anthe,1698,671,1048,423,2679,6519,5
idems,473,245,1421,612,3767,6518,5
rewax,948,2863,349,2214,144,6518,5
whsle,596,927,1021,1295,2679,6518,5
vocab,404,3069,701,2214,129,6517,5
kmole,789,327,1426,1295,2679,6516,5
sclim,2206,338,1603,1963,406,6516,5
odine,532,245,1668,1391,2679,6515,5
chlor,1512,927,1603,1282,1190,6514,5
knute,789,671,990,1385,2679,6514,5
skald,2206,137,1959,1295,917,6514,5
dilog,1128,2239,1603,1282,261,6513,5
unmet,420,671,885,3252,1284,6512,5
bruja,1555,1543,990,61,2362,6511,5
incus,473,671,701,899,3767,6511,5
lingo,1046,2239,1757,612,857,6511,5
phoma,1184,927,1426,612,2362,6511,5
nawob,647,4103,349,1282,129,6510,5
pudgy,1184,1824,774,612,2116,6510,5
arish,1698,1543,1668,945,654,6508,5
elman,693,1193,885,2214,1522,6507,5
gotch,965,3069,1048,770,654,6506,5
grath,965,1543,1959,1385,654,6506,5
jowpy,446,3069,349,526,2116,6506,5
outhe,532,1824,1048,423,2679,6506,5
kenzi,789,2863,1757,186,910,6505,5
lowth,1046,3069,349,1385,654,6503,5
glint,965,1193,1668,1391,1284,6501,5
ihlat,473,927,1603,2214,1284,6501,5
minho,1225,2239,1757,423,857,6501,5
ulnad,420,1193,1757,2214,917,6501,5
alout,1698,1193,1426,899,1284,6500,5
gulix,965,1824,1603,1963,144,6499,5
uriah,420,1543,1668,2214,654,6499,5
usine,420,341,1668,1391,2679,6499,5
choya,1512,927,1426,271,2362,6498,5
strom,2206,403,2201,1282,406,6498,5
wispy,596,2239,1021,526,2116,6498,5
atimy,1698,403,1668,612,2116,6497,5
felup,847,2863,1603,899,285,6497,5
troic,1264,1543,1426,1963,300,6496,5
aleut,1698,1193,1421,899,1284,6495,5
lurch,1046,1824,2201,770,654,6495,5
mucky,1225,1824,701,628,2116,6494,5
shrug,2206,927,2201,899,261,6494,5
aptly,1698,336,1048,1295,2116,6493,5
rhoda,948,927,1426,829,2362,6492,5
front,847,1543,1426,1391,1284,6491,5
milch,1225,2239,1603,770,654,6491,5
slich,2206,1193,1668,770,654,6491,5
wuhan,596,1824,334,2214,1522,6490,5
linsk,1046,2239,1757,945,502,6489,5
rotch,948,3069,1048,770,654,6489,5
nival,647,2239,417,2214,971,6488,5
rehab,948,2863,334,2214,129,6488,5
depoh,1128,2863,560,1282,654,6487,5
rheda,948,927,1421,829,2362,6487,5
stupa,2206,403,990,526,2362,6487,5
snout,2206,671,1426,899,1284,6486,5
welch,596,2863,1603,770,654,6486,5
flyte,847,1193,381,1385,2679,6485,5
wudge,596,1824,774,612,2679,6485,5
abuse,1698,172,990,945,2679,6484,5
andry,1698,671,774,1225,2116,6484,5
grind,965,1543,1668,1391,917,6484,5
sclaw,2206,338,1603,2214,122,6483,5
blond,1555,1193,1426,1391,917,6482,5
blowy,1555,1193,1426,192,2116,6482,5
chivy,1512,927,1668,259,2116,6482,5
nitza,647,2239,1048,186,2362,6482,5
zendo,176,2863,1757,829,857,6482,5
archy,1698,1543,701,423,2116,6481,5
brach,1555,1543,1959,770,654,6481,5
frija,847,1543,1668,61,2362,6481,5
charo,1512,927,1959,1225,857,6480,5
cheam,1512,927,1421,2214,406,6480,5
claud,1512,1193,1959,899,917,6480,5
dumpy,1128,1824,885,526,2116,6479,5
ethos,693,403,334,1282,3767,6479,5
antsy,1698,671,1048,945,2116,6478,5
weism,596,2863,1668,945,406,6478,5
blend,1555,1193,1421,1391,917,6477,5
sport,2206,336,1426,1225,1284,6477,5
timur,1264,2239,885,899,1190,6477,5
hyena,844,458,1421,1391,2362,6476,5
virtu,404,2239,2201,1385,247,6476,5
orban,532,1543,664,2214,1522,6475,5
clapt,1512,1193,1959,526,1284,6474,5
cumol,1512,1824,885,1282,971,6474,5
kongu,789,3069,1757,612,247,6474,5
kraut,789,1543,1959,899,1284,6474,5
quoad,93,1824,1426,2214,917,6474,5
robyn,948,3069,664,271,1522,6474,5
alcid,1698,1193,701,1963,917,6472,5
drovy,1128,1543,1426,259,2116,6472,5
fugal,847,1824,616,2214,971,6472,5
adobe,1698,245,1426,423,2679,6471,5
aldon,1698,1193,774,1282,1522,6469,5
gintz,965,2239,1757,1385,122,6468,5
squit,2206,25,990,1963,1284,6468,5
vison,404,2239,1021,1282,1522,6468,5
wield,596,2239,1421,1295,917,6468,5
midst,1225,2239,774,945,1284,6467,5
linch,1046,2239,1757,770,654,6466,5
phyle,1184,927,381,1295,2679,6466,5
amzel,1698,327,217,3252,971,6465,5
detox,1128,2863,1048,1282,144,6465,5
utile,420,403,1668,1295,2679,6465,5
infos,473,671,271,1282,3767,6464,5
elura,693,1193,990,1225,2362,6463,5
endia,693,671,774,1963,2362,6463,5
wojak,596,3069,81,2214,502,6462,5
stank,2206,403,1959,1391,502,6461,5
synth,2206,458,1757,1385,654,6460,5
umbos,420,327,664,1282,3767,6460,5
oulap,532,1824,1603,2214,285,6458,5
thawy,1264,927,1959,192,2116,6458,5
stoun,2206,403,1426,899,1522,6456,5
digor,1128,2239,616,1282,1190,6455,5
duero,1128,1824,1421,1225,857,6455,5
pecht,1184,2863,701,423,1284,6455,5
pyxie,1184,458,170,1963,2679,6454,5
bikol,1555,2239,406,1282,971,6453,5
dough,1128,3069,990,612,654,6453,5
shing,2206,927,1668,1391,261,6453,5
lynda,1046,458,1757,829,2362,6452,5
lucid,1046,1824,701,1963,917,6451,5
typed,1264,458,560,3252,917,6451,5
yinst,225,2239,1757,945,1284,6450,5
pilch,1184,2239,1603,770,654,6450,5
gloze,965,1193,1426,186,2679,6449,5
khosa,789,927,1426,945,2362,6449,5
tempi,1264,2863,885,526,910,6448,5
enola,693,671,1426,1295,2362,6447,5
ouija,532,1824,1668,61,2362,6447,5
traci,1264,1543,1959,770,910,6446,5
uptie,420,336,1048,1963,2679,6446,5
gytle,965,458,1048,1295,2679,6445,5
tumor,1264,1824,885,1282,1190,6445,5
vyase,404,458,1959,945,2679,6445,5
freya,847,1543,1421,271,2362,6444,5
medoc,1225,2863,774,1282,300,6444,5
miauw,1225,2239,1959,899,122,6444,5
neigh,647,2863,1668,612,654,6444,5
zambo,176,4103,885,423,857,6444,5
ogled,532,139,1603,3252,917,6443,5
rumba,948,1824,885,423,2362,6442,5
unsay,420,671,1021,2214,2116,6442,5
wheat,596,927,1421,2214,1284,6442,5
emina,693,327,1668,1391,2362,6441,5
abrim,1698,172,2201,1963,406,6440,5
ibsen,473,172,1021,3252,1522,6440,5
judex,446,1824,774,3252,144,6440,5
ltzen,1046,403,217,3252,1522,6440,5
oncet,532,671,701,3252,1284,6440,5
reyno,948,2863,381,1391,857,6440,5
glume,965,1193,990,612,2679,6439,5
guest,965,1824,1421,945,1284,6439,5
louhi,1046,3069,990,423,910,6438,5
wakhi,596,4103,406,423,910,6438,5
erato,693,1543,1959,1385,857,6437,5
dubio,1128,1824,664,1963,857,6436,5
fumid,847,1824,885,1963,917,6436,5
etlan,693,403,1603,2214,1522,6435,5
urion,420,1543,1668,1282,1522,6435,5
cypre,1512,458,560,1225,2679,6434,5
dyker,1128,458,406,3252,1190,6434,5
humid,844,1824,885,1963,917,6433,5
husky,844,1824,1021,628,2116,6433,5
swelt,2206,226,1421,1295,1284,6432,5
audri,1698,1824,774,1225,910,6431,5
fream,847,1543,1421,2214,406,6431,5
peuhl,1184,2863,990,423,971,6431,5
lusby,1046,1824,1021,423,2116,6430,5
lushy,1046,1824,1021,423,2116,6430,5
murph,1225,1824,2201,526,654,6430,5
swath,2206,226,1959,1385,654,6430,5
stilo,2206,403,1668,1295,857,6429,5
whein,596,927,1421,1963,1522,6429,5
gyron,965,458,2201,1282,1522,6428,5
often,532,73,1048,3252,1522,6427,5
organ,532,1543,616,2214,1522,6427,5
richy,948,2239,701,423,2116,6427,5
ziska,176,2239,1021,628,2362,6426,5
gland,965,1193,1959,1391,917,6425,5
argot,1698,1543,616,1282,1284,6423,5
giust,965,2239,990,945,1284,6423,5
joerg,446,3069,1421,1225,261,6422,5
pinyl,1184,2239,1757,271,971,6422,5
withy,596,2239,1048,423,2116,6422,5
xylia,36,458,1603,1963,2362,6422,5
blawn,1555,1193,1959,192,1522,6421,5
cleti,1512,1193,1421,1385,910,6421,5
abyed,1698,172,381,3252,917,6420,5
crsab,1512,1543,1021,2214,129,6419,5
glazy,965,1193,1959,186,2116,6419,5
kitab,789,2239,1048,2214,129,6419,5
kusha,789,1824,1021,423,2362,6419,5
onder,532,671,774,3252,1190,6419,5
bring,1555,1543,1668,1391,261,6418,5
hyleg,844,458,1603,3252,261,6418,5
bronk,1555,1543,1426,1391,502,6417,5
fylde,847,458,1603,829,2679,6416,5
metho,1225,2863,1048,423,857,6416,5
vimpa,404,2239,885,526,2362,6416,5
adion,1698,245,1668,1282,1522,6415,5
aydin,1698,458,774,1963,1522,6415,5
intel,473,671,1048,3252,971,6415,5
lesko,1046,2863,1021,628,857,6415,5
chewa,1512,927,1421,192,2362,6414,5
echos,693,338,334,1282,3767,6414,5
blunt,1555,1193,990,1391,1284,6413,5
kursh,789,1824,2201,945,654,6413,5
qurti,93,1824,2201,1385,910,6413,5
ringo,948,2239,1757,612,857,6413,5
brenk,1555,1543,1421,1391,502,6412,5
grahn,965,1543,1959,423,1522,6412,5
libau,1046,2239,664,2214,247,6410,5
aitch,1698,2239,1048,770,654,6409,5
pivot,1184,2239,417,1282,1284,6406,5
wrand,596,1543,1959,1391,917,6406,5
grist,965,1543,1668,945,1284,6405,5
nihal,647,2239,334,2214,971,6405,5
rowth,948,3069,349,1385,654,6405,5
stevy,2206,403,1421,259,2116,6405,5
audix,1698,1824,774,1963,144,6403,5
avoir,1698,126,1426,1963,1190,6403,5
fract,847,1543,1959,770,1284,6403,5
udine,420,245,1668,1391,2679,6403,5
acedy,1698,338,1421,829,2116,6402,5
aequi,1698,2863,32,899,910,6402,5
sclav,2206,338,1603,2214,41,6402,5
petum,1184,2863,1048,899,406,6400,5
prawn,1184,1543,1959,192,1522,6400,5
